"","x_name","essential","degree","eigenvector_centrality","betweenness_centrality","closeness_centrality","predicted_lethality","acc"
"1086","YMR128W","1",202,0.0419949663047326,0.000167757122747905,0.327933208006193,"1",TRUE
"1087","YBR282W","0",88,0.00927892574343038,0.00045724581614201,0.32238952003044,"0",TRUE
"1088","YDR381C-A","0",7,5.14140809892546e-05,5.59100941835619e-05,0.271690334402199,"0",TRUE
"1091","YKL167C","0",8,0.000645541005664136,3.83178988451023e-05,0.282025677603424,"0",TRUE
"1092","YHR198C","0",11,5.35762800466452e-05,0.00058532159198706,0.276981273058422,"0",TRUE
"1094","YPR190C","1",110,0.0167641506995765,0.000544711717792592,0.320802682821289,"0",FALSE
"1096","YHR175W","0",20,4.81311886874424e-06,0.000287895247620881,0.276464830093693,"0",TRUE
"1097","YGL192W","0",14,2.14527511722185e-05,0.000451226112210178,0.284078934763866,"0",TRUE
"1099","YOL108C","0",19,5.28784489305658e-06,0.000108055313883027,0.290223135642983,"0",TRUE
"1101","YLR205C","0",13,1.3989657189933e-05,0.000419573525286982,0.289557193770444,"0",TRUE
"1104","YCL055W","0",13,2.93743040535673e-06,0.000275814639700804,0.269652193680382,"0",TRUE
"1107","YCR092C","0",56,5.60250993850334e-05,0.000626878368419466,0.291951759783411,"0",TRUE
"1109","YPL167C","0",81,0.000101644173855753,0.000303343150427928,0.312207190609044,"1",FALSE
"1110","YKL222C","0",10,5.36649654413813e-08,7.9888048446426e-06,0.210632857447262,"0",TRUE
"1114","YOL064C","0",16,0.000371078530607972,0.000229897633358556,0.288192419825073,"0",TRUE
"1116","YDR499W","1",32,4.13049940500635e-05,9.37443063778545e-05,0.299666531932094,"0",FALSE
"1120","YMR201C","0",82,0.00019828535643594,0.000572599972211565,0.314042147622578,"0",TRUE
"1121","YDR386W","0",112,0.000204028804583927,0.00172173878605218,0.315579440246887,"0",TRUE
"1122","YEL063C","0",47,0.00039809041404541,0.00149673741325251,0.325700164744646,"0",TRUE
"1123","YCR014C","0",24,1.94548898751346e-05,6.45517474490323e-06,0.277603557219752,"0",TRUE
"1129","YER099C","0",16,7.3430908056701e-05,7.33447474861551e-05,0.292845504369723,"0",TRUE
"1132","YAL027W","0",9,4.23516516387289e-06,8.80059907412219e-06,0.258228840125392,"0",TRUE
"1136","YMR156C","0",26,2.9188827216126e-05,0.000154666619331996,0.297218742169882,"0",TRUE
"1137","YJL034W","1",163,0.00168003077520377,0.0108032286904672,0.361911154503295,"1",TRUE
"1138","YGL256W","0",32,9.78094278902242e-05,0.00174808380677951,0.2995152004848,"0",TRUE
"1141","YDL164C","1",110,0.000156192405194772,0.000929046930248513,0.31875100768528,"0",FALSE
"1144","YHL022C","0",92,0.000325184525918926,0.00262755541393831,0.319059658938082,"0",TRUE
"1145","YHR188C","1",18,6.35067663470843e-06,7.69938316217958e-06,0.258037850772243,"0",FALSE
"1147","YNL312W","1",103,0.000304210595100831,0.00053702821737209,0.324595008756567,"0",FALSE
"1150","YLR292C","0",14,0.000308842950803927,0.000369900457075834,0.285459883525052,"0",TRUE
"1152","YER186C","0",3,1.94618591472455e-08,1.62554537041764e-05,0.20287326834274,"0",TRUE
"1154","YDR105C","0",5,4.35681230087831e-08,3.06330362858083e-05,0.225822418519647,"0",TRUE
"1156","YDR057W","0",47,0.000181813201716869,0.000970334561622149,0.314859053989489,"0",TRUE
"1158","YLR303W","0",45,7.49744811362113e-05,0.000805493584831616,0.311273223470138,"0",TRUE
"1163","YOR005C","0",56,5.07226321775059e-05,0.000290303587605339,0.301479184669344,"0",TRUE
"1166","YHL035C","0",3,5.61857817564559e-06,1.25659717650584e-05,0.243652945526251,"0",TRUE
"1168","YLR363W-A","0",2,1.79645426395352e-07,3.656473810045e-06,0.20581601138217,"0",TRUE
"1171","YDL059C","0",47,4.78332084971983e-05,1.58197844055074e-05,0.291063453894096,"0",TRUE
"1172","YBR201W","0",37,0.000532318044824971,0.000271872021614271,0.313130246555092,"0",TRUE
"1173","YPR082C","1",49,0.000885907346454377,0.000139867698341488,0.293512149255209,"1",TRUE
"1176","YGR027W-A","0",2,1.66371061360055e-06,0.00067430879510094,0.240647569585328,"0",TRUE
"1177","YHR055C","0",17,8.37059528640683e-05,0.000253058088355261,0.302201161724243,"0",TRUE
"1178","YBR171W","0",14,0.000303125386617769,2.59877893293108e-05,0.285253943824548,"0",TRUE
"1181","YGL258W","0",7,5.94599236833951e-07,0.000176493782902168,0.23984956324814,"0",TRUE
"1182","YER171W","1",113,0.00100271912037915,0.00134875147254158,0.324470704086657,"0",FALSE
"1183","YBR115C","0",41,8.49270239289498e-05,0.000728442746488695,0.315730636145861,"0",TRUE
"1186","YHR018C","0",60,7.10879390277064e-05,0.00126510492129202,0.310166300596172,"0",TRUE
"1187","YLR135W","0",31,1.81859599950839e-05,2.6332456118948e-05,0.280823863636364,"0",TRUE
"1192","YOL034W","1",92,0.000132132286431062,0.000416289845842891,0.311142587346553,"0",FALSE
"1193","YBR291C","0",10,9.61407255098339e-05,0.000162222840086646,0.286660222329628,"0",TRUE
"1201","YBL001C","0",9,1.05391132798647e-06,0.000401841403502486,0.248961088024178,"0",TRUE
"1204","YBL075C","0",71,0.000476207164051375,0.000577016736410263,0.331989924433249,"0",TRUE
"1207","YLR035C-A","0",2,7.91047704819393e-09,0.000337211262856179,0.193988356119579,"0",TRUE
"1209","YKL154W","1",18,0.000842712137418484,0.000266859292279095,0.297010366067404,"0",FALSE
"1210","YOL013C","0",54,0.000386997157175451,0.00148870612965065,0.321028416779432,"0",TRUE
"1212","YBR162W-A","0",5,2.6138571398804e-05,2.30723475466793e-05,0.254505664263646,"0",TRUE
"1213","YPL024W","0",55,5.20316806495608e-05,3.66680991000226e-05,0.294942563031478,"0",TRUE
"1214","YBL088C","0",130,0.000174457379760652,0.00316960027270305,0.332697593537892,"1",FALSE
"1215","YOL006C","0",90,0.000903931310969267,0.00146237660035403,0.326273517438662,"0",TRUE
"1219","YOR254C","1",73,0.0010238301235028,0.00208005557933424,0.334103199639477,"0",FALSE
"1221","YOL090W","0",126,0.000182092059027769,0.00123215333195316,0.321986970684039,"0",TRUE
"1222","YEL023C","0",2,6.52490308318629e-10,4.92508849481588e-06,0.182402509533768,"0",TRUE
"1224","YKL043W","0",13,8.1600973641189e-05,0.000661837417569915,0.274965229485396,"0",TRUE
"1229","YLL013C","0",248,0.0102704223677484,0.0321448952105458,0.367449352580385,"1",FALSE
"1231","YHL008C","0",5,4.94082906677134e-07,0.000109554836289628,0.23737292884015,"0",TRUE
"1232","YKL166C","1",32,2.82159671756962e-05,0.000118620714308596,0.301448538754765,"0",FALSE
"1234","YJL005W","1",59,0.000525165434585232,0.00135342323100238,0.339768560953254,"0",FALSE
"1237","YNR074C","0",11,0.000100562505825544,0.000202742220454107,0.275143811467805,"0",TRUE
"1241","YLR168C","0",17,6.7083034739083e-06,5.37512555520135e-05,0.271032308184435,"0",TRUE
"1242","YBR230W-A","0",8,1.12299432998636e-06,1.91854149178473e-05,0.229421321367786,"0",TRUE
"1245","YMR182C","0",1,3.88337475905049e-07,0,0.215672727272727,"0",TRUE
"1246","YJL066C","0",9,5.10155897458315e-05,0.000274993667838355,0.284774571469727,"0",TRUE
"1249","YLR099C","0",3,1.18039133754977e-07,6.28325560169269e-06,0.237934769527019,"0",TRUE
"1250","YMR070W","1",20,0.000450437359885289,0.000439145875404135,0.308713304184884,"0",FALSE
"1257","YJR106W","0",4,1.1823430181292e-07,3.58062523468102e-05,0.232069491724381,"0",TRUE
"1258","YLR131C","0",32,0.000125613351094605,0.000828077467484568,0.298790931989924,"0",TRUE
"1261","YPL175W","1",24,1.16588331095857e-05,0.000279372920998353,0.279053354662652,"0",FALSE
"1262","YER093C-A","0",13,5.16969982881812e-05,0.000477378242345727,0.27207670076609,"0",TRUE
"1263","YMR280C","0",26,5.9824018951708e-06,0.000400707178856977,0.287926598378562,"0",TRUE
"1265","YAL005C","0",85,0.000861866734161908,0.00093952237350674,0.34253537395322,"0",TRUE
"1266","YER169W","0",30,8.79768208677501e-05,0.000170610821435327,0.308087891538102,"0",TRUE
"1267","YKR088C","0",15,2.25728325276064e-06,0.000691801596456723,0.271491348530623,"0",TRUE
"1268","YLL006W","0",30,8.62228298590669e-05,0.000128298373460374,0.295604066985646,"0",TRUE
"1270","YKL133C","0",7,8.65623813089613e-07,1.0267573515115e-05,0.222426401650103,"0",TRUE
"1274","YBR129C","0",2,4.55468031287518e-07,2.20633671732856e-06,0.246140438247012,"0",TRUE
"1276","YNR057C","0",9,1.49089393679007e-06,0.000214198520616334,0.237982505416901,"0",TRUE
"1278","YHL023C","0",10,1.31709216968283e-05,3.24111616542595e-07,0.269799390438066,"0",TRUE
"1281","YBR006W","0",35,2.50693419571469e-05,0.000413792273737288,0.297054993488931,"0",TRUE
"1283","YGR124W","0",21,0.000225384627391936,8.12432550973173e-05,0.296312949640288,"0",TRUE
"1284","YOR090C","0",15,1.29901506989507e-05,0.000124549551727845,0.284078934763866,"0",TRUE
"1285","YNL305C","0",13,7.14825604110647e-06,0.000171877219007244,0.284665226781857,"0",TRUE
"1287","YDL048C","0",2,4.89176313976317e-12,0.000337211262856179,0.165462407588227,"0",TRUE
"1290","YNR055C","0",6,2.35965067736521e-08,4.32411117484207e-05,0.221206922273609,"0",TRUE
"1291","YNL083W","0",6,9.24825945202055e-06,2.19918567608521e-05,0.26570199802885,"0",TRUE
"1292","YOR283W","0",21,8.76326659922995e-05,0.000208295812861431,0.298971670531304,"0",TRUE
"1295","YPL230W","0",23,2.54352175953594e-05,9.75854109797471e-05,0.291206363234644,"0",TRUE
"1297","YPR186C","1",24,0.000587875252614727,0.000245553064410303,0.283766326970001,"0",FALSE
"1298","YDR283C","0",64,0.00397082917050908,0.00101584935149929,0.33446117408222,"1",FALSE
"1299","YFL041W","0",15,1.39657300121859e-06,2.75784443793203e-05,0.258307565001524,"0",TRUE
"1301","YGL057C","0",7,5.22118505937096e-07,1.3152855146847e-05,0.218686626599314,"0",TRUE
"1309","YCL057C-A","0",21,4.40808118636303e-05,0.000149838266378419,0.275655326268823,"0",TRUE
"1311","YBR207W","0",11,7.82481639204232e-07,7.28165751078368e-06,0.248398039954768,"0",TRUE
"1312","YGL209W","0",12,2.16115899292407e-06,5.78460802048809e-05,0.270574817518248,"0",TRUE
"1313","YNL327W","0",14,3.2273627939602e-06,0.00020154685391229,0.256242979348484,"0",TRUE
"1314","YPL239W","0",18,0.00349930135176148,7.89880749566624e-06,0.286687935034803,"0",TRUE
"1315","YHL027W","0",42,0.000103924025723144,0.00276362782579301,0.305910872704766,"0",TRUE
"1316","YNL009W","0",29,2.7533078492288e-05,3.31867923799246e-05,0.291349412978337,"0",TRUE
"1318","YDL066W","0",34,2.70541335245387e-05,4.63288175539813e-05,0.292181880880832,"0",TRUE
"1319","YIR037W","0",29,0.0001331385024343,0.000240641463911368,0.306812891211008,"0",TRUE
"1320","YLL031C","1",26,7.79706316538313e-06,0.000311822518192948,0.269529652351738,"0",FALSE
"1321","YKL152C","1",41,0.000266808924759834,0.000157932218198715,0.315512288541334,"0",FALSE
"1323","YJL019W","1",28,2.32574501182372e-05,0.000588257634950743,0.29170765296085,"0",FALSE
"1324","YMR115W","0",10,1.80329244178259e-05,7.0430724694794e-06,0.254571207828998,"0",TRUE
"1325","YDR518W","0",17,0.000118867955717271,0.000119071604927754,0.284801920768307,"0",TRUE
"1327","YJL164C","1",76,0.000178477921436697,0.00214239389110269,0.332213073433036,"0",FALSE
"1328","YJL041W","1",88,0.000900787592112094,0.000991172793865368,0.332492431886983,"0",FALSE
"1329","YOR247W","0",8,7.08551200600898e-06,0.000328323670940238,0.258769633507853,"0",TRUE
"1331","YNL100W","0",17,0.000285468943234189,7.47294595687034e-05,0.278895890153296,"0",TRUE
"1332","YFR015C","0",37,1.84983700332943e-05,0.00059560621071338,0.303920061491161,"0",TRUE
"1333","YEL009C","0",117,0.00148015076548482,0.00793828122767431,0.354449291818562,"1",FALSE
"1337","YDR253C","0",19,1.6958857056717e-05,8.02806234887571e-05,0.288894301022893,"0",TRUE
"1338","YHR076W","0",10,4.74086716320085e-06,6.7730206788192e-05,0.273078871034578,"0",TRUE
"1339","YML081W","0",4,0.00015893741739088,0.000233112065032439,0.257243233865371,"0",TRUE
"1342","YLL024C","0",78,0.000846567522564599,0.000585756244739998,0.33529312001809,"0",TRUE
"1343","YOR312C","0",250,0.0628889313034991,0.000144800917218015,0.339418564724734,"0",TRUE
"1349","YMR037C","0",73,0.000113975839887592,0.00221370422267359,0.334593252848922,"0",TRUE
"1351","YGL035C","0",41,3.17841832998369e-05,0.000512640361381426,0.307832044428297,"0",TRUE
"1352","YMR242C","0",256,0.063473395288809,0.000303419555841936,0.341686830279986,"0",TRUE
"1353","YDR139C","0",161,0.0377297864161135,0.00174197518766252,0.333352068345324,"1",FALSE
"1354","YOR335C","1",56,0.00185614609735718,0.000761826441492016,0.316928502725232,"1",TRUE
"1355","YDR282C","0",3,9.56878209938438e-06,1.48791104663816e-05,0.249799941035252,"0",TRUE
"1357","YBR059C","1",11,1.55048239992709e-05,1.15029963276607e-06,0.263904956839014,"0",FALSE
"1360","YEL002C","1",60,0.000435312453105986,0.00109670161924145,0.308264033264033,"0",FALSE
"1361","YDR506C","0",2,1.75713252835438e-08,6.93359375887313e-06,0.217038094192557,"0",TRUE
"1362","YML059C","0",20,1.36260647362141e-05,0.000401780910321136,0.29386117029183,"0",TRUE
"1363","YDL206W","0",2,1.82104801429963e-08,0,0.214409659460632,"0",TRUE
"1364","YJL153C","0",43,0.000135973744799056,0.00223706221254765,0.324737187910644,"0",TRUE
"1366","YGL206C","1",105,0.000290146406890877,0.00364614464490151,0.341254315304948,"0",FALSE
"1370","YPR028W","0",29,6.40755774082705e-05,0.000666755692548792,0.302447730749618,"0",TRUE
"1371","YDR410C","0",17,0.000276643641529102,0.000186753488671365,0.291020608439647,"0",TRUE
"1373","YBR066C","0",6,2.9693645054919e-06,4.00849651673519e-07,0.268516841724013,"0",TRUE
"1376","YOL088C","0",9,1.63188025656237e-05,1.16738172602281e-05,0.276490606498532,"0",TRUE
"1381","YDR096W","0",34,8.43602495729526e-05,0.00031039759202992,0.320161943319838,"0",TRUE
"1384","YCR083W","0",17,9.348467988311e-06,1.21794910979175e-05,0.284283180750611,"0",TRUE
"1385","YBR072W","0",56,0.000310272409310824,0.000414376562997741,0.322144370213459,"0",TRUE
"1386","YDR027C","0",34,1.7309988558372e-05,0.000187439331927218,0.291980505095259,"0",TRUE
"1387","YKL183C-A","0",5,0.000107183570104743,2.26856072477035e-05,0.245987308697275,"0",TRUE
"1388","YML051W","0",14,2.11488726568854e-05,0.000524475546107481,0.292412365034758,"0",TRUE
"1390","YBR143C","1",103,0.0173189248928934,0.000966635466180033,0.339963315373151,"1",TRUE
"1391","YOR120W","0",39,3.41443830275024e-05,0.000664741015127437,0.298325033952014,"0",TRUE
"1393","YMR166C","0",6,0.000257402313141574,0.000316411566728215,0.280744106787844,"0",TRUE
"1394","YJL035C","1",23,0.000654961327696426,0.000537794749301498,0.293091520063254,"0",FALSE
"1395","YDL159W-A","0",5,0.000107183570104743,2.26856072477035e-05,0.245987308697275,"0",TRUE
"1398","YBR177C","0",7,7.52781627755118e-08,0.000267946493457697,0.236181905065307,"0",TRUE
"1399","YKL096C-B","0",5,0.000107183570104743,2.26856072477035e-05,0.245987308697275,"0",TRUE
"1402","YGL019W","0",107,0.0222224062822444,0.00136425601684433,0.321063173279922,"0",TRUE
"1404","YNR046W","1",78,0.00775201641773137,0.00101566909958487,0.327933208006193,"0",FALSE
"1406","YOR355W","0",9,0.000138734394856962,0.000176850668901746,0.276503496503496,"0",TRUE
"1408","YOL159C","0",4,7.10302952046432e-10,6.10329404946001e-05,0.196189342066091,"0",TRUE
"1411","YER152C","0",13,1.02425058078717e-06,0.000156792189320385,0.251388123595982,"0",TRUE
"1412","YBR209W","0",4,8.11681114615736e-08,1.02373103921623e-05,0.229181962208741,"0",TRUE
"1413","YLR109W","0",29,4.38102975521198e-05,0.000202237786723191,0.301065989847716,"0",TRUE
"1416","YAL053W","0",3,3.6364195121742e-07,6.2238229943281e-06,0.23172494627857,"0",TRUE
"1418","YPR195C","0",5,1.11851530554281e-08,4.69768280131668e-05,0.213329976260701,"0",TRUE
"1421","YGL259W","0",2,4.91557803555037e-10,0,0.187903941198834,"0",TRUE
"1422","YCL033C","0",17,7.13044911451086e-06,0.000289930053959404,0.268128390596745,"0",TRUE
"1423","YOR276W","0",29,0.00353119308908289,4.22888339166586e-05,0.301081273161074,"0",TRUE
"1424","YMR146C","1",184,0.0420073518019126,0.000583285597239036,0.334103199639477,"1",TRUE
"1427","YDL219W","0",12,0.000616953724979753,7.91519234064005e-05,0.297114517583408,"0",TRUE
"1429","YNR050C","0",23,0.000220141575962256,0.000291707750423021,0.295001243471773,"0",TRUE
"1432","YMR211W","1",3,3.76570023321781e-06,3.14393157757823e-05,0.241588594704684,"0",FALSE
"1435","YOR303W","0",33,0.00015477004873344,0.000489749082562759,0.311911648698396,"0",TRUE
"1436","YIL015W","0",24,2.99183311950622e-05,0.000276063268673816,0.296698349174587,"0",TRUE
"1437","YKL029C","0",50,0.00015522803976889,0.000278534337911514,0.307480947690393,"0",TRUE
"1438","YPL154C","0",47,0.000175631173583202,0.00167484184554907,0.331063354730673,"0",TRUE
"1440","YER014W","0",13,8.34844539067243e-06,4.3137328112275e-05,0.26446981182556,"0",TRUE
"1441","YPL221W","0",3,0.00057883374166348,1.11771442576426e-05,0.267354850342589,"0",TRUE
"1442","YLR121C","0",3,2.55442561292545e-06,4.11495778761289e-05,0.254461987300498,"0",TRUE
"1443","YDR144C","0",9,4.83238030865378e-06,0.000142146080364619,0.274316636603302,"0",TRUE
"1446","YLR086W","1",78,0.000621066069177562,0.000231877429270683,0.316657768286172,"1",TRUE
"1447","YGL232W","0",17,0.000694007621703016,0.00012953282644076,0.279962237432145,"0",TRUE
"1453","YBR245C","0",69,0.000168758906955993,0.000784105979452944,0.31225650205328,"0",TRUE
"1454","YOR289W","0",21,2.73020956968864e-05,0.000492046631632403,0.28421506612996,"0",TRUE
"1460","YNL038W","1",15,8.82235613032788e-05,7.81419928672078e-05,0.273355763469604,"0",FALSE
"1464","YPL014W","0",4,2.81251970458634e-06,0.000166067875335848,0.270698311273391,"0",TRUE
"1465","YGR246C","1",38,0.000967373235321011,0.000111084912798628,0.29432782492184,"0",FALSE
"1467","YLR442C","0",80,0.00015939160214517,0.00106464949044627,0.323162425761456,"0",TRUE
"1468","YDR449C","1",237,0.0478744935241693,0.000163710119040146,0.331655762455964,"1",TRUE
"1471","YKL074C","0",67,0.00088132308994676,0.000205549692408533,0.301356638382196,"1",FALSE
"1472","YFR019W","0",42,0.000271340442967828,0.000998881289240859,0.313660161827701,"0",TRUE
"1473","YJL011C","1",32,0.00147264239551683,8.1021722950945e-06,0.29326542721519,"0",FALSE
"1476","YBR015C","0",20,3.26422948228495e-06,0.000218315512310224,0.251462732129229,"0",TRUE
"1478","YER072W","0",20,0.00044415785905777,0.000144301382730874,0.282294145644931,"0",TRUE
"1479","YBR123C","1",27,0.000405248624304073,0.000249872832818094,0.296876564220643,"0",FALSE
"1480","YMR012W","0",12,0.00159321913649934,9.97782569419433e-06,0.293526675244977,"0",TRUE
"1484","YFR052W","1",56,0.00164022851533552,8.14029436178069e-05,0.312915479582146,"1",TRUE
"1485","YHR172W","1",36,5.45506452937037e-05,0.000201799783046028,0.304231854321621,"0",FALSE
"1487","YGL001C","1",31,1.02105653412713e-05,0.000466083817908474,0.298280024140012,"0",FALSE
"1491","YMR039C","0",15,0.000239289367773681,0.000560834374359607,0.295162735144819,"0",TRUE
"1496","YKR025W","1",36,0.00172665876481165,3.4594216719244e-05,0.30197036810753,"0",FALSE
"1498","YOR228C","0",10,3.81285174859848e-06,0.000163993427770159,0.267378955910197,"0",TRUE
"1499","YBR135W","1",68,9.05291924163651e-05,0.000278409752411421,0.311077310395468,"0",FALSE
"1502","YNR032C-A","0",36,0.00058837710217381,0.00024896669395501,0.299092284417549,"0",TRUE
"1504","YOR224C","1",99,0.00483878514274136,0.000472050706336213,0.320231089034069,"1",TRUE
"1505","YHR143W-A","1",104,0.00297006814718552,0.000473974457966604,0.318118429521562,"1",TRUE
"1507","YDR523C","0",14,1.3051827949186e-05,0.000300967466342435,0.273532260296085,"0",TRUE
"1508","YAL026C","0",16,9.98614005001532e-06,0.000172272728131227,0.276994208854848,"0",TRUE
"1509","YFR014C","0",6,0.000114015355977687,8.80547799344047e-06,0.277525618829255,"0",TRUE
"1513","YBL026W","1",88,0.00344739179243393,0.000782714212041081,0.317369434931507,"1",TRUE
"1514","YDR364C","1",80,0.00102881061502716,0.000629926053517903,0.316168239245162,"1",TRUE
"1517","YHR145C","0",8,4.292178147081e-06,0.000466296289310957,0.249390295181229,"0",TRUE
"1520","YDR362C","1",22,0.000419981362296147,0.000119808856152221,0.280664395229983,"0",FALSE
"1523","YGR276C","0",15,0.000959578587321305,5.26863674928275e-05,0.272702193204285,"0",TRUE
"1524","YDR416W","1",88,0.00101659172478692,0.000472185149910128,0.314675297113752,"1",TRUE
"1528","YNL297C","0",18,1.05821727189731e-05,0.000383278811912524,0.290934955361523,"0",TRUE
"1529","YLR001C","0",3,1.6986479454828e-06,1.85470297776189e-05,0.23085905570044,"0",TRUE
"1534","YNL048W","0",25,1.06759707711246e-05,0.000508952507736568,0.281063406312198,"0",TRUE
"1535","YLR305C","1",33,5.54914852794328e-05,0.000898860712335591,0.313411540900444,"0",FALSE
"1537","YLR332W","0",24,1.32724752281107e-05,0.000153439876404299,0.291592920353982,"0",TRUE
"1538","YLR228C","0",5,2.8989250460764e-06,3.42657931352308e-06,0.25134551002246,"0",TRUE
"1544","YNL036W","0",9,3.96643172095848e-06,0.000292209252690792,0.265713901706913,"0",TRUE
"1545","YGR047C","1",31,0.000562167034353755,0.000125843573979863,0.287661266854205,"0",FALSE
"1549","YBR175W","0",36,0.0010732936188333,0.000200108356991791,0.316201951271525,"0",TRUE
"1550","YDR137W","0",17,2.8182069641055e-05,5.49811024376003e-05,0.267065922190202,"0",TRUE
